User_ID,Job_ID,Job_Role,Company,User_Skills,Job_Requirements,Match_Score,Recommended
U15565,J15565,Site Engineer,Zoho,"Safety Management, Site Supervision, IS Codes, Coordination, Structural Drawings","Structural Drawings, Soil Testing, AutoCAD, IS Codes, Plumbing, BIM",0.85,1
U15566,J15566,Site Engineer,Swiggy,"Safety Management, Quality Control, MS Project","Soil Testing, Site Supervision, Safety Management, BIM, Quality Control, IS Codes",0.8,1
U15567,J15567,Site Engineer,Wipro,"Civil Engineering, Plumbing, Soil Testing, BIM","Coordination, Site Supervision, AutoCAD, Quality Control",0.82,1
U15568,J15568,Site Engineer,Infosys,"Construction Management, MS Project, Masonry, BOQ","Coordination, Revit, Civil Engineering, Foundation, Construction Management",0.97,1
U15569,J15569,Site Engineer,Amazon,"Concrete, Quantity Estimation, Soil Testing","MS Project, BOQ, IS Codes, AutoCAD, Foundation, Quantity Estimation, Concrete",0.92,1
U15570,J15570,Site Engineer,TCS,"Foundation, Concrete, Structural Drawings, MS Project","BOQ, Quantity Estimation, Structural Drawings, Plumbing, Construction Management, Revit",0.88,1
U15571,J15571,Site Engineer,Accenture,"BIM, Structural Drawings, Quantity Estimation, Construction Management, Coordination","Quantity Estimation, Site Supervision, Coordination, BOQ, Safety Management, Soil Testing",0.94,1
U15572,J15572,Site Engineer,Accenture,"BIM, Site Supervision, Surveying, Masonry, Concrete, Plumbing","Revit, Plumbing, Masonry, BIM, AutoCAD, Structural Drawings",0.62,0
U15573,J15573,Site Engineer,Microsoft,"IS Codes, Safety Management, Quality Control, MS Project, Surveying","Foundation, Surveying, Coordination, Revit, Concrete, Safety Management, Plumbing",0.67,0
U15574,J15574,Site Engineer,Zoho,"Structural Drawings, IS Codes, Surveying, Quantity Estimation, Civil Engineering","Revit, Quantity Estimation, Concrete, Soil Testing, MS Project, Coordination",0.89,1
U15575,J15575,Site Engineer,Microsoft,"IS Codes, Structural Drawings, Surveying, Civil Engineering","Soil Testing, Foundation, Masonry, Quantity Estimation",0.69,0
U15576,J15576,Site Engineer,Razorpay,"Quantity Estimation, Revit, Construction Management, BIM, Safety Management, Civil Engineering","Safety Management, Surveying, IS Codes, AutoCAD, MS Project",0.55,0
U15577,J15577,Site Engineer,Wipro,"Site Supervision, Quantity Estimation, MS Project, AutoCAD, Revit, Quality Control","Masonry, Concrete, Site Supervision, BOQ",0.67,0
U15578,J15578,Site Engineer,Wipro,"BOQ, Soil Testing, BIM, Coordination","Soil Testing, Foundation, Quality Control, Structural Drawings",0.58,0
U15579,J15579,Site Engineer,Wipro,"Revit, Plumbing, Site Supervision, Quality Control","BIM, BOQ, AutoCAD, Construction Management, Foundation, Civil Engineering",0.66,0
U15580,J15580,Site Engineer,Accenture,"Concrete, Foundation, Construction Management, Quantity Estimation, AutoCAD, Plumbing","BOQ, Quality Control, Civil Engineering, Structural Drawings, Plumbing, Soil Testing, MS Project",0.83,1
U15581,J15581,Site Engineer,Microsoft,"Concrete, Construction Management, IS Codes, BOQ, Safety Management, Structural Drawings","AutoCAD, IS Codes, BIM, Concrete, MS Project, Structural Drawings",0.76,1
U15582,J15582,Site Engineer,Amazon,"Structural Drawings, Quantity Estimation, Site Supervision, IS Codes, Construction Management","Quantity Estimation, Coordination, Site Supervision, Revit",0.7,0
U15583,J15583,Site Engineer,Wipro,"Soil Testing, MS Project, Civil Engineering, AutoCAD, Coordination, Structural Drawings","Structural Drawings, BOQ, Revit, Civil Engineering, Quality Control",0.94,1
U15584,J15584,Site Engineer,TCS,"Safety Management, Plumbing, Quality Control","Civil Engineering, IS Codes, Soil Testing, Foundation",0.73,1
U15585,J15585,Site Engineer,Amazon,"Site Supervision, Plumbing, Concrete","BIM, IS Codes, BOQ, Masonry, Quantity Estimation, Structural Drawings",0.54,0
U15586,J15586,Site Engineer,Zoho,"Quantity Estimation, Concrete, Plumbing, Quality Control, AutoCAD, Construction Management","Soil Testing, Quantity Estimation, BOQ, Surveying, IS Codes, Civil Engineering",0.78,1
U15587,J15587,Site Engineer,Zoho,"Concrete, Quality Control, Surveying, Masonry, MS Project","Foundation, Site Supervision, BIM, BOQ, IS Codes",0.66,0
U15588,J15588,Site Engineer,Infosys,"BOQ, MS Project, Coordination, Construction Management, BIM, Structural Drawings","Soil Testing, Safety Management, MS Project, Foundation, Structural Drawings, Construction Management",0.78,1
U15589,J15589,Site Engineer,Infosys,"BIM, Coordination, Site Supervision, BOQ, Quality Control","Coordination, Plumbing, Structural Drawings, Civil Engineering",0.73,1
U15590,J15590,Site Engineer,Swiggy,"Coordination, Revit, Surveying, Construction Management","Revit, Foundation, Surveying, IS Codes, Safety Management, BIM, Coordination",0.88,1
U15591,J15591,Site Engineer,Google,"Concrete, Plumbing, BIM, Safety Management, Soil Testing","Quality Control, Quantity Estimation, Construction Management, Foundation, Soil Testing, IS Codes",0.67,0
U15592,J15592,Site Engineer,Swiggy,"IS Codes, Surveying, AutoCAD","Structural Drawings, Coordination, Construction Management, Revit",0.96,1
U15593,J15593,Site Engineer,Microsoft,"Site Supervision, BIM, AutoCAD, Quantity Estimation, Structural Drawings","IS Codes, BIM, Masonry, Coordination, Foundation, Concrete",0.83,1
U15594,J15594,Site Engineer,Razorpay,"MS Project, AutoCAD, Foundation, Masonry, Civil Engineering, Soil Testing","Foundation, Masonry, Safety Management, BOQ, AutoCAD",0.92,1
U15595,J15595,Site Engineer,Zoho,"AutoCAD, Safety Management, Quantity Estimation, Structural Drawings, Plumbing, Civil Engineering","MS Project, Site Supervision, Plumbing, Quantity Estimation",0.8,1
U15596,J15596,Site Engineer,Wipro,"Civil Engineering, Construction Management, Safety Management","Plumbing, Masonry, Site Supervision, Construction Management",0.71,1
U15597,J15597,Site Engineer,Accenture,"Concrete, Surveying, Masonry, Quantity Estimation","Site Supervision, Safety Management, Plumbing, Revit, Concrete, Masonry, AutoCAD",0.73,1
U15598,J15598,Site Engineer,Amazon,"Foundation, Plumbing, Structural Drawings, Masonry, Safety Management","Civil Engineering, Quantity Estimation, Soil Testing, BIM",0.83,1
U15599,J15599,Site Engineer,Swiggy,"IS Codes, Masonry, Structural Drawings, Safety Management, Site Supervision, Plumbing","Civil Engineering, Site Supervision, BIM, BOQ, Structural Drawings, Quantity Estimation, Foundation",0.86,1
U15600,J15600,Site Engineer,Swiggy,"Safety Management, MS Project, Revit","Construction Management, Safety Management, Foundation, Structural Drawings, BIM, Revit",0.84,1
U15601,J15601,Site Engineer,Amazon,"Structural Drawings, Safety Management, Construction Management","BIM, Coordination, Site Supervision, AutoCAD, Quantity Estimation, Surveying, Concrete",0.89,1
U15602,J15602,Site Engineer,Razorpay,"Quality Control, Surveying, IS Codes, Construction Management","Masonry, Plumbing, Concrete, Revit, AutoCAD",0.67,0
U15603,J15603,Site Engineer,Microsoft,"BOQ, Revit, Masonry, Soil Testing, MS Project","Revit, IS Codes, Structural Drawings, Foundation",0.6,0
U15604,J15604,Site Engineer,Razorpay,"AutoCAD, Structural Drawings, BIM, Masonry","Civil Engineering, Foundation, Plumbing, Quality Control, BIM, Revit",0.66,0
U15605,J15605,Site Engineer,Swiggy,"Construction Management, Site Supervision, IS Codes, Quantity Estimation, Coordination, Plumbing","MS Project, Revit, Civil Engineering, BOQ, Quality Control",0.7,0
U15606,J15606,Site Engineer,Microsoft,"MS Project, Site Supervision, AutoCAD, Quality Control, Masonry, Structural Drawings","Surveying, Revit, Concrete, AutoCAD, Construction Management, Safety Management",0.52,0
U15607,J15607,Site Engineer,Zoho,"MS Project, Safety Management, Concrete, Masonry, IS Codes","Construction Management, BOQ, Quantity Estimation, Masonry, Plumbing, Surveying, Civil Engineering",0.58,0
U15608,J15608,Site Engineer,Google,"AutoCAD, Safety Management, Surveying","Surveying, Site Supervision, Construction Management, IS Codes, Civil Engineering, Soil Testing",0.92,1
U15609,J15609,Site Engineer,Infosys,"MS Project, Quality Control, IS Codes","Concrete, Quantity Estimation, BOQ, Coordination, MS Project, Plumbing, Civil Engineering",0.74,1
U15610,J15610,Site Engineer,Swiggy,"BIM, AutoCAD, MS Project, Masonry, Quantity Estimation, Structural Drawings","Quality Control, Revit, Structural Drawings, Quantity Estimation",0.67,0
U15611,J15611,Site Engineer,Razorpay,"Surveying, Site Supervision, Plumbing, Masonry","Construction Management, Revit, Masonry, MS Project",0.85,1
U15612,J15612,Site Engineer,Swiggy,"MS Project, AutoCAD, Revit, Masonry, BIM","MS Project, BOQ, Revit, AutoCAD, BIM, Surveying",0.62,0
U15613,J15613,Site Engineer,Infosys,"Revit, Civil Engineering, Safety Management, IS Codes, Plumbing, Coordination","Quantity Estimation, Foundation, Plumbing, Coordination",0.69,0
U15614,J15614,Site Engineer,Infosys,"AutoCAD, Foundation, BOQ, IS Codes","IS Codes, Masonry, MS Project, Surveying, Foundation, Quantity Estimation, Coordination",0.57,0
U15615,J15615,Site Engineer,Zoho,"IS Codes, Quality Control, BOQ, Revit, Coordination, Foundation","Structural Drawings, Surveying, Construction Management, IS Codes, Plumbing, AutoCAD",0.98,1
U15616,J15616,Site Engineer,Accenture,"Plumbing, Soil Testing, AutoCAD, Construction Management, Coordination","Coordination, Construction Management, BOQ, Foundation",0.64,0
U15617,J15617,Site Engineer,Amazon,"Quantity Estimation, Structural Drawings, Soil Testing","Coordination, Structural Drawings, Concrete, Soil Testing",0.71,1
U15618,J15618,Site Engineer,TCS,"AutoCAD, Civil Engineering, Soil Testing, Plumbing","Coordination, Quantity Estimation, Revit, Construction Management, BOQ",0.92,1
U15619,J15619,Site Engineer,TCS,"Plumbing, Masonry, Quantity Estimation, Concrete, AutoCAD, BIM","Masonry, Surveying, Safety Management, Revit, AutoCAD",0.77,1
U15620,J15620,Site Engineer,Swiggy,"MS Project, Structural Drawings, AutoCAD, Site Supervision","Civil Engineering, Structural Drawings, Coordination, BIM, AutoCAD, Foundation",0.52,0
U15621,J15621,Site Engineer,Swiggy,"Quantity Estimation, Structural Drawings, Plumbing, Safety Management, Concrete, IS Codes","Plumbing, AutoCAD, IS Codes, Concrete, Foundation, Quality Control",0.88,1
U15622,J15622,Site Engineer,Microsoft,"Quality Control, Safety Management, Coordination","MS Project, Coordination, Plumbing, IS Codes, Structural Drawings, Revit, BOQ",0.66,0
U15623,J15623,Site Engineer,TCS,"Structural Drawings, BIM, Revit","IS Codes, BOQ, Quality Control, Surveying",0.53,0
U15624,J15624,Site Engineer,Accenture,"Concrete, Civil Engineering, Construction Management, Structural Drawings","Concrete, Masonry, Civil Engineering, Surveying, BOQ",0.8,1
U15625,J15625,Site Engineer,Infosys,"BOQ, Structural Drawings, Site Supervision, Foundation","Foundation, Coordination, Soil Testing, Safety Management, MS Project, Concrete",0.55,0
U15626,J15626,Site Engineer,Swiggy,"Civil Engineering, Quality Control, Quantity Estimation, MS Project, Concrete","Surveying, Masonry, Revit, Soil Testing, Foundation, Quality Control",0.97,1
U15627,J15627,Site Engineer,Amazon,"Concrete, Foundation, Plumbing","AutoCAD, Soil Testing, Revit, Civil Engineering, MS Project, Structural Drawings, Safety Management",0.86,1
U15628,J15628,Site Engineer,Google,"Safety Management, Masonry, Construction Management, Quality Control, Soil Testing","Surveying, Soil Testing, MS Project, Site Supervision, BOQ",0.82,1
U15629,J15629,Site Engineer,Microsoft,"AutoCAD, Civil Engineering, Safety Management, Quantity Estimation, Structural Drawings","Safety Management, Foundation, Structural Drawings, Concrete, BOQ, Masonry, Quality Control",0.71,1
U15630,J15630,Site Engineer,Zoho,"IS Codes, Site Supervision, Foundation, Concrete","Foundation, Coordination, Structural Drawings, Construction Management",0.74,1
U15631,J15631,Site Engineer,Amazon,"MS Project, Masonry, BOQ","AutoCAD, Structural Drawings, BOQ, Civil Engineering, BIM, Coordination, Site Supervision",0.64,0
U15632,J15632,Site Engineer,Accenture,"Soil Testing, MS Project, Safety Management, Masonry, Quantity Estimation","IS Codes, Soil Testing, Quality Control, Civil Engineering, Plumbing, Foundation",0.88,1
U15633,J15633,Site Engineer,Infosys,"Surveying, Coordination, Revit, AutoCAD","MS Project, BOQ, Construction Management, IS Codes, Quantity Estimation, Safety Management, Soil Testing",0.63,0
U15634,J15634,Site Engineer,Razorpay,"Masonry, Surveying, Civil Engineering, Concrete, Quality Control, Safety Management","BOQ, AutoCAD, Coordination, Quantity Estimation, Site Supervision, Revit",0.59,0
U15635,J15635,Site Engineer,Zoho,"Quality Control, Surveying, Masonry, Concrete","Civil Engineering, AutoCAD, BOQ, Construction Management, Foundation, Soil Testing",0.52,0
U15636,J15636,Site Engineer,Swiggy,"Safety Management, Masonry, Structural Drawings, Construction Management","Concrete, Safety Management, AutoCAD, Surveying, Construction Management, Masonry",0.52,0
U15637,J15637,Site Engineer,Google,"AutoCAD, Plumbing, Soil Testing, Construction Management, Revit","Structural Drawings, Concrete, Surveying, Plumbing, Soil Testing, Quantity Estimation",0.5,0
U15638,J15638,Site Engineer,Amazon,"Construction Management, Foundation, BOQ","Quantity Estimation, Construction Management, IS Codes, Soil Testing, Quality Control, Site Supervision",0.75,1
U15639,J15639,Site Engineer,TCS,"Quality Control, Safety Management, Masonry, Surveying","Revit, Structural Drawings, Concrete, Masonry, Safety Management, Quality Control, Foundation",0.79,1
U15640,J15640,Site Engineer,Wipro,"MS Project, AutoCAD, IS Codes, Quantity Estimation, Revit, Masonry","Civil Engineering, Construction Management, AutoCAD, Site Supervision, Surveying, Foundation, Concrete",0.64,0
U15641,J15641,Site Engineer,Microsoft,"Foundation, Coordination, IS Codes","Surveying, Foundation, Construction Management, Site Supervision, AutoCAD, Concrete",0.71,1
U15642,J15642,Site Engineer,Infosys,"Foundation, Civil Engineering, Quality Control, Surveying","Safety Management, Site Supervision, AutoCAD, Plumbing, Civil Engineering, MS Project, IS Codes",0.82,1
U15643,J15643,Site Engineer,Razorpay,"Quantity Estimation, Coordination, Surveying, AutoCAD","AutoCAD, Quantity Estimation, Coordination, Plumbing",0.72,1
U15644,J15644,Site Engineer,Wipro,"Soil Testing, Site Supervision, BIM","Concrete, Coordination, BOQ, BIM, Structural Drawings, Plumbing",0.8,1
U15645,J15645,Site Engineer,Wipro,"Structural Drawings, Plumbing, Masonry, AutoCAD, BIM, IS Codes","Safety Management, IS Codes, BOQ, Surveying, Soil Testing",0.67,0
U15646,J15646,Site Engineer,Google,"Quality Control, Masonry, BOQ","Construction Management, Concrete, Soil Testing, Civil Engineering",0.97,1
U15647,J15647,Site Engineer,Zoho,"Surveying, BOQ, Safety Management, Quality Control","IS Codes, Civil Engineering, BIM, Soil Testing, Surveying",1.0,1
U15648,J15648,Site Engineer,Zoho,"Site Supervision, BIM, AutoCAD, Civil Engineering, Coordination","Structural Drawings, Construction Management, IS Codes, Soil Testing, Plumbing",0.71,1
U15649,J15649,Site Engineer,Microsoft,"AutoCAD, Site Supervision, Foundation, Civil Engineering","Quality Control, Construction Management, Plumbing, Civil Engineering, Safety Management, Coordination",0.66,0
U15650,J15650,Site Engineer,Wipro,"AutoCAD, Quantity Estimation, Civil Engineering, Surveying, Plumbing, Foundation","BOQ, Masonry, Revit, AutoCAD, Construction Management",0.7,0
U15651,J15651,Site Engineer,Accenture,"Foundation, Plumbing, Quantity Estimation, Civil Engineering, Coordination","Coordination, Revit, Construction Management, BOQ, Site Supervision, Quality Control, MS Project",0.79,1
U15652,J15652,Site Engineer,TCS,"Civil Engineering, AutoCAD, Quality Control, Foundation, Structural Drawings","Masonry, Concrete, Plumbing, AutoCAD, Quantity Estimation, Site Supervision",0.75,1
U15653,J15653,Site Engineer,Amazon,"Concrete, IS Codes, MS Project, Revit, Site Supervision, Foundation","BIM, Quantity Estimation, Coordination, Site Supervision",0.91,1
U15654,J15654,Site Engineer,Razorpay,"Surveying, Coordination, Civil Engineering, Quantity Estimation","Surveying, IS Codes, AutoCAD, Revit, Soil Testing",0.88,1
U15655,J15655,Site Engineer,Infosys,"Soil Testing, Surveying, BOQ, Revit","AutoCAD, Coordination, IS Codes, BOQ",0.68,0
U15656,J15656,Site Engineer,Microsoft,"Foundation, BIM, Safety Management, Surveying, Masonry, Revit","Coordination, AutoCAD, Concrete, Soil Testing",0.74,1
U15657,J15657,Site Engineer,Google,"Civil Engineering, Surveying, AutoCAD, Coordination","AutoCAD, Foundation, Site Supervision, Quality Control, Structural Drawings, MS Project, Civil Engineering",0.96,1
U15658,J15658,Site Engineer,Microsoft,"Quantity Estimation, Revit, IS Codes, BOQ, Plumbing, Foundation","MS Project, Plumbing, BOQ, BIM",0.65,0
U15659,J15659,Site Engineer,Accenture,"AutoCAD, Coordination, Concrete, Site Supervision, Civil Engineering","Foundation, Soil Testing, Coordination, Structural Drawings",0.93,1
U15660,J15660,Site Engineer,Microsoft,"BOQ, Soil Testing, Civil Engineering","Structural Drawings, MS Project, Quality Control, Revit, Foundation, Quantity Estimation",0.66,0
U15661,J15661,Site Engineer,TCS,"Coordination, Site Supervision, IS Codes","MS Project, BIM, Surveying, Construction Management, Site Supervision, Masonry",0.78,1
U15662,J15662,Site Engineer,Amazon,"Site Supervision, Soil Testing, Foundation, Civil Engineering, AutoCAD","Surveying, Structural Drawings, Soil Testing, Quantity Estimation, Coordination, Plumbing, Revit",0.79,1
U15663,J15663,Site Engineer,Amazon,"Plumbing, Foundation, Structural Drawings","Quality Control, Construction Management, Foundation, IS Codes, MS Project, BIM",0.74,1
U15664,J15664,Site Engineer,Google,"Revit, Surveying, Quality Control","Foundation, Soil Testing, Construction Management, Coordination, BOQ, Revit, Safety Management",0.71,1
U15665,J15665,Site Engineer,Accenture,"Quality Control, Surveying, Quantity Estimation, Masonry, Plumbing","BIM, Construction Management, IS Codes, Site Supervision, Masonry, Safety Management, AutoCAD",0.56,0
U15666,J15666,Site Engineer,Microsoft,"Revit, Concrete, Quality Control, Structural Drawings, BIM","IS Codes, Structural Drawings, BIM, Surveying, Quantity Estimation, Soil Testing",0.71,1
U15667,J15667,Site Engineer,Razorpay,"Quality Control, BIM, Revit, Masonry, MS Project","BIM, Safety Management, MS Project, Quality Control",0.68,0
U15668,J15668,Site Engineer,Infosys,"Quality Control, Masonry, Site Supervision, Quantity Estimation","Structural Drawings, IS Codes, Coordination, Surveying, BOQ",0.78,1
U15669,J15669,Site Engineer,Infosys,"Site Supervision, Safety Management, Structural Drawings, Concrete, Civil Engineering","MS Project, BOQ, Soil Testing, Revit, Safety Management, Surveying",0.9,1
U15670,J15670,Site Engineer,Wipro,"Masonry, Quantity Estimation, BOQ","Plumbing, BOQ, Civil Engineering, Safety Management, Foundation, MS Project, IS Codes",0.63,0
U15671,J15671,Site Engineer,Swiggy,"Revit, MS Project, Construction Management, Site Supervision, Structural Drawings, Plumbing","BIM, IS Codes, Soil Testing, BOQ, Revit, Concrete",0.92,1
U15672,J15672,Site Engineer,Microsoft,"Concrete, BIM, Structural Drawings, Safety Management, Civil Engineering","Site Supervision, IS Codes, AutoCAD, Masonry, Quantity Estimation, Construction Management, Safety Management",0.67,0
U15673,J15673,Site Engineer,Accenture,"Masonry, MS Project, Quality Control, IS Codes, Surveying, Soil Testing","Soil Testing, Revit, IS Codes, BIM",0.57,0
U15674,J15674,Site Engineer,Microsoft,"Site Supervision, Civil Engineering, BIM, Safety Management, Surveying, Soil Testing","BOQ, AutoCAD, BIM, Surveying",0.51,0
U15675,J15675,Site Engineer,Swiggy,"Revit, AutoCAD, Structural Drawings, IS Codes, Concrete","Revit, AutoCAD, BIM, IS Codes, Foundation",0.84,1
U15676,J15676,Site Engineer,Wipro,"Soil Testing, MS Project, Construction Management","AutoCAD, Surveying, Soil Testing, Masonry, BOQ",0.92,1
U15677,J15677,Site Engineer,TCS,"Foundation, IS Codes, BOQ","Surveying, Revit, Quality Control, MS Project, Plumbing, Structural Drawings",0.79,1
U15678,J15678,Site Engineer,Microsoft,"Revit, Masonry, Civil Engineering, Soil Testing","Quality Control, Masonry, Civil Engineering, Concrete, IS Codes, Structural Drawings",0.57,0
U15679,J15679,Site Engineer,Swiggy,"AutoCAD, Masonry, Civil Engineering","Coordination, Soil Testing, Structural Drawings, Foundation, BIM, Construction Management, Plumbing",0.77,1
U15680,J15680,Site Engineer,Swiggy,"Revit, AutoCAD, Quantity Estimation","Quality Control, Safety Management, Construction Management, Revit, Concrete, Foundation, AutoCAD",0.74,1
U15681,J15681,Site Engineer,Amazon,"Civil Engineering, AutoCAD, Concrete, Revit, Surveying, BOQ","Structural Drawings, Quality Control, Plumbing, Masonry, Surveying",0.85,1
U15682,J15682,Site Engineer,Amazon,"AutoCAD, IS Codes, Revit, Quality Control, Masonry, Coordination","Quantity Estimation, Soil Testing, Civil Engineering, AutoCAD, Concrete, Construction Management",0.54,0
U15683,J15683,Site Engineer,Google,"Civil Engineering, Concrete, Foundation, Safety Management","MS Project, Concrete, Surveying, Coordination, Soil Testing",0.79,1
U15684,J15684,Site Engineer,Razorpay,"MS Project, BIM, Site Supervision, Concrete, Masonry","Masonry, Quality Control, Quantity Estimation, Structural Drawings, IS Codes, Concrete",0.64,0
U15685,J15685,Site Engineer,Razorpay,"Structural Drawings, Civil Engineering, MS Project, Masonry","Structural Drawings, MS Project, Site Supervision, Revit, Soil Testing, Masonry",0.9,1
U15686,J15686,Site Engineer,Microsoft,"Structural Drawings, Quality Control, Surveying","Civil Engineering, Quality Control, Soil Testing, Concrete, BIM",0.95,1
U15687,J15687,Site Engineer,Google,"Construction Management, Civil Engineering, BIM, Soil Testing","Site Supervision, AutoCAD, Foundation, BOQ, Soil Testing, Civil Engineering",0.81,1
U15688,J15688,Site Engineer,Amazon,"Plumbing, Quality Control, Construction Management, Coordination","Safety Management, Construction Management, Site Supervision, Quality Control",0.76,1
U15689,J15689,Site Engineer,TCS,"Civil Engineering, IS Codes, Coordination, BIM","Quantity Estimation, BIM, Civil Engineering, Safety Management, Structural Drawings, IS Codes, BOQ",0.66,0
U15690,J15690,Site Engineer,Swiggy,"Structural Drawings, Site Supervision, Plumbing, Concrete, Soil Testing","MS Project, Surveying, Revit, Plumbing, Foundation, Safety Management",0.65,0
U15691,J15691,Site Engineer,Google,"Civil Engineering, Safety Management, Coordination, BIM, BOQ","Site Supervision, IS Codes, Civil Engineering, BOQ, AutoCAD, BIM, Soil Testing",0.58,0
U15692,J15692,Site Engineer,Wipro,"Site Supervision, Concrete, Quality Control, Coordination","IS Codes, AutoCAD, BIM, Quantity Estimation",0.54,0
U15693,J15693,Site Engineer,Swiggy,"Foundation, Concrete, Quantity Estimation, Masonry","Surveying, Masonry, BIM, Concrete, BOQ",0.55,0
U15694,J15694,Site Engineer,Google,"Civil Engineering, Concrete, Structural Drawings","BOQ, Foundation, Quantity Estimation, Masonry, AutoCAD",0.77,1
U15695,J15695,Site Engineer,Microsoft,"BOQ, IS Codes, Concrete, Site Supervision, BIM, MS Project","Quality Control, Soil Testing, Masonry, IS Codes, MS Project",0.55,0
U15696,J15696,Site Engineer,Infosys,"BIM, AutoCAD, Revit, Masonry, Civil Engineering, Safety Management","Foundation, Quantity Estimation, Plumbing, MS Project, AutoCAD, Masonry",0.81,1
U15697,J15697,Site Engineer,Microsoft,"AutoCAD, Civil Engineering, Concrete","Safety Management, Quantity Estimation, Plumbing, Soil Testing, Revit, Foundation",0.67,0
U15698,J15698,Site Engineer,Amazon,"Structural Drawings, Construction Management, Foundation","Foundation, Plumbing, Concrete, Safety Management, BOQ, Coordination",0.61,0
U15699,J15699,Site Engineer,TCS,"Masonry, Civil Engineering, IS Codes, Revit, Safety Management, BIM","MS Project, Plumbing, AutoCAD, Masonry",0.99,1
U15700,J15700,Site Engineer,Infosys,"Concrete, Construction Management, Foundation, Quantity Estimation","Coordination, Plumbing, Structural Drawings, Revit, BIM",0.61,0
U15701,J15701,Site Engineer,Amazon,"BOQ, Quality Control, Foundation, MS Project, Coordination, BIM","BOQ, Masonry, MS Project, Plumbing, Soil Testing, Quantity Estimation, Surveying",0.65,0
U15702,J15702,Site Engineer,Accenture,"AutoCAD, Structural Drawings, Plumbing, BOQ, Foundation","Plumbing, Safety Management, BIM, Concrete, Quantity Estimation",0.66,0
U15703,J15703,Site Engineer,Wipro,"BIM, Quantity Estimation, Construction Management","MS Project, Revit, Concrete, Site Supervision, Structural Drawings, Masonry, AutoCAD",0.91,1
U15704,J15704,Site Engineer,Infosys,"Construction Management, Soil Testing, BOQ, Coordination, Surveying, Masonry","BIM, MS Project, Quantity Estimation, Site Supervision, AutoCAD",0.59,0
U15705,J15705,Site Engineer,Zoho,"Coordination, Quality Control, Quantity Estimation, Masonry, BOQ, Revit","Quality Control, Foundation, Construction Management, Plumbing, Coordination, Masonry, Quantity Estimation",0.86,1
U15706,J15706,Site Engineer,Microsoft,"Coordination, Masonry, Quantity Estimation, Construction Management, AutoCAD, BIM","Quantity Estimation, Site Supervision, Construction Management, BOQ, Surveying, Civil Engineering, Quality Control",1.0,1
U15707,J15707,Site Engineer,Microsoft,"Quantity Estimation, Revit, Construction Management, Soil Testing","MS Project, Coordination, IS Codes, Masonry, Revit, Civil Engineering, Plumbing",0.9,1
U15708,J15708,Site Engineer,TCS,"MS Project, AutoCAD, Structural Drawings, BIM, BOQ","Soil Testing, Plumbing, BOQ, Construction Management, Structural Drawings, Site Supervision, BIM",0.94,1
U15709,J15709,Site Engineer,TCS,"MS Project, Plumbing, Soil Testing, BOQ","Masonry, Plumbing, Civil Engineering, IS Codes, Soil Testing, Concrete, Safety Management",0.91,1
U15710,J15710,Site Engineer,Google,"Construction Management, Masonry, Revit, Quality Control, Soil Testing, Safety Management","BOQ, Civil Engineering, Safety Management, Surveying, Site Supervision, AutoCAD, Masonry",0.77,1
U15711,J15711,Site Engineer,Infosys,"Structural Drawings, Construction Management, AutoCAD, IS Codes, BIM, BOQ","Safety Management, Soil Testing, Construction Management, Surveying, Coordination, Quality Control, Civil Engineering",0.7,0
U15712,J15712,Site Engineer,Accenture,"Surveying, IS Codes, Construction Management, Foundation, Soil Testing, Safety Management","Quality Control, Civil Engineering, Site Supervision, BOQ, Soil Testing, Foundation, Structural Drawings",0.61,0
U15713,J15713,Site Engineer,Accenture,"Revit, MS Project, Structural Drawings","Structural Drawings, Quality Control, AutoCAD, Coordination",0.94,1
U15714,J15714,Site Engineer,Swiggy,"Civil Engineering, Concrete, Surveying, Masonry","Safety Management, Revit, Masonry, MS Project",0.94,1
U15715,J15715,Site Engineer,Wipro,"BOQ, Surveying, Soil Testing, Revit","AutoCAD, Plumbing, Coordination, Soil Testing",0.52,0
U15716,J15716,Site Engineer,Razorpay,"Structural Drawings, MS Project, Foundation, IS Codes, BIM, Masonry","IS Codes, Revit, Structural Drawings, Quality Control, Quantity Estimation, MS Project, Site Supervision",0.73,1
U15717,J15717,Site Engineer,TCS,"Civil Engineering, Soil Testing, Foundation, MS Project","Construction Management, Soil Testing, MS Project, Safety Management, Foundation, AutoCAD, Quality Control",0.59,0
U15718,J15718,Site Engineer,Google,"AutoCAD, BIM, Civil Engineering, Site Supervision, Concrete, BOQ","AutoCAD, Structural Drawings, BIM, Quantity Estimation",0.58,0
U15719,J15719,Site Engineer,Microsoft,"Safety Management, Surveying, Quantity Estimation, Civil Engineering","MS Project, Surveying, Foundation, Plumbing, Safety Management, Structural Drawings, Masonry",0.88,1
U15720,J15720,Site Engineer,TCS,"Coordination, BOQ, Surveying, Structural Drawings","IS Codes, BIM, Soil Testing, Construction Management, Masonry, MS Project",0.99,1
U15721,J15721,Site Engineer,TCS,"Quantity Estimation, Concrete, AutoCAD, Construction Management, Quality Control, Plumbing","Structural Drawings, Site Supervision, Plumbing, Revit, Masonry",0.83,1
U15722,J15722,Site Engineer,Accenture,"Quality Control, AutoCAD, Masonry, Site Supervision","Concrete, Construction Management, Site Supervision, Masonry",0.81,1
